merchant_id,merchant_user_cnt,merchant_total_actions,merchant_item_cnt,merchant_brand_cnt,merchant_cat_cnt,merchant_action_0_cnt,merchant_action_1_cnt,merchant_action_2_cnt,merchant_action_3_cnt,merchant_buy_user_cnt,merchant_buy_ratio,merchant_avg_actions_per_user
3932,3140,10770,115,1,5,9950,15.0,173,632,127,0.04043298312639287,3.428844317096466
3933,276,687,73,1,9,582,1.0,88,16,70,0.2527075812274368,2.48014440433213
3934,1039,2254,12,1,1,2087,3.0,66,98,65,0.0625,2.167307692307692
3935,2035,10043,101,1,4,8501,13.0,1363,166,452,0.2220039292730845,4.932711198428291
3936,6240,23921,260,2,14,20663,82.0,1967,1209,1340,0.21470918122095817,3.8328793462586126
3937,4998,12821,346,11,5,11320,19.0,452,1030,382,0.07641528305661133,2.5647129425885176
3938,3412,8594,22,2,10,7087,17.0,1029,461,964,0.2824494579548784,2.5180193378259594
3939,365,2135,589,1,40,2017,3.0,64,51,28,0.07650273224043716,5.833333333333333
3940,497,1341,53,1,3,1166,8.0,116,51,109,0.21887550200803213,2.6927710843373496
3941,9900,31614,332,23,44,28992,33.0,884,1705,799,0.0806989193010807,3.193010806989193
3942,214,569,27,8,3,476,0.0,48,45,31,0.14418604651162792,2.646511627906977
3943,411,1232,140,1,7,1106,7.0,60,59,38,0.09223300970873786,2.9902912621359223
3944,433,1327,67,1,17,1122,2.0,136,67,88,0.20276497695852536,3.057603686635945
3945,1044,2263,47,1,20,1954,1.0,202,106,179,0.17129186602870813,2.1655502392344497
3946,2920,5920,142,1,13,5221,10.0,136,553,119,0.040739472783293394,2.0267031838411502
3947,2558,6572,57,1,9,5087,8.0,1130,347,875,0.3419304415787417,2.568190699491989
3948,4905,12566,466,55,56,10670,12.0,1404,480,1107,0.22564207093355076,2.5613534447615165
3949,7302,17198,10,1,4,13937,21.0,2168,1072,1663,0.22771463782007395,2.3549226345337533
3950,3681,11671,462,3,12,10992,13.0,254,412,180,0.04888647474198805,3.1697447039652364
3951,7846,33771,222,6,19,28237,38.0,3572,1924,1923,0.24506180706002295,4.303682936153944
3952,416,2419,192,1,25,2039,5.0,306,69,152,0.3645083932853717,5.800959232613909
3953,1099,3254,214,1,15,2964,13.0,134,143,122,0.11090909090909092,2.958181818181818
3954,3882,11097,58,2,8,9278,21.0,1564,234,1477,0.3803759979397373,2.857841874839042
3955,31074,97630,177,7,13,83681,71.0,9966,3912,6638,0.2136122284794851,3.1417538213998393
3956,3127,10096,318,2,52,8488,13.0,1000,595,649,0.20748081841432225,3.227621483375959
3957,3289,10234,467,15,28,8833,18.0,900,483,592,0.17993920972644378,3.1106382978723404
3958,4490,21557,484,1,18,19527,23.0,576,1431,355,0.07904698285459809,4.800044533511468
3959,1816,5373,21,1,6,4595,3.0,626,149,501,0.27572922399559713,2.957072096862961
3960,1634,3795,61,1,10,3423,4.0,213,155,169,0.10336391437308869,2.3211009174311927
3961,2755,8609,275,1,12,7961,8.0,160,480,119,0.043178519593613934,3.1237300435413644
3962,1972,4772,187,1,5,4346,19.0,61,346,59,0.029903699949315764,2.4186517992904206
3963,4762,12077,633,1,9,10157,26.0,961,933,550,0.11547344110854503,2.5355868150325427
3964,2821,7200,192,37,22,6830,7.0,196,167,119,0.04216867469879518,2.5513819985825656
3965,2822,13508,146,1,3,11194,18.0,1899,397,995,0.3524619199433227,4.784980517180305
3966,378,822,52,7,10,670,0.0,116,36,106,0.2796833773087071,2.1688654353562007
3967,371,1065,115,1,13,933,2.0,85,45,62,0.16666666666666666,2.8629032258064515
3968,4441,15549,76,1,21,12477,40.0,2243,789,1650,0.37145429986492573,3.5004502476362
3969,2391,5727,64,1,2,4769,11.0,361,586,325,0.1358695652173913,2.394230769230769
3970,11935,65737,814,1,19,60959,61.0,1684,3033,992,0.08310991957104558,5.507456434316354
3971,7587,28892,272,1,7,24602,94.0,2608,1588,1996,0.26304691618344755,3.8075909330521878
3972,1556,3542,269,1,18,3176,4.0,90,272,74,0.047527296082209375,2.274887604367373
3973,1074,2438,265,1,7,2163,3.0,42,230,37,0.03441860465116279,2.267906976744186
3974,510,1326,151,7,5,1133,5.0,99,89,97,0.1898238747553816,2.5949119373776908
3975,3329,10437,167,1,7,9269,9.0,612,547,281,0.08438438438438438,3.1342342342342344
3976,1226,2940,123,2,7,2361,6.0,462,111,402,0.3276283618581907,2.3960880195599024
3977,456,1129,102,7,24,1026,2.0,56,45,45,0.09846827133479212,2.4704595185995624
3978,2635,8270,135,1,8,7317,11.0,621,321,432,0.1638846737481032,3.1373292867981792
3979,3524,11101,251,1,12,9563,26.0,905,607,812,0.23035460992907802,3.1492198581560285
3980,1414,9060,240,1,5,8291,14.0,367,388,248,0.17526501766784452,6.402826855123675
3981,2912,7367,1046,1,4,6480,4.0,284,599,247,0.08479231033299005,2.5290078956402335
3982,1226,3276,168,13,39,2860,10.0,244,162,188,0.1532192339038305,2.6699266503667483
3983,1143,3059,82,16,26,2421,5.0,441,192,372,0.32517482517482516,2.6739510489510487
3984,8847,39664,444,1,16,36267,65.0,1200,2132,809,0.09143309222423146,4.482820976491863
3985,5630,15303,29,1,3,12734,34.0,1702,833,1235,0.21932161250221985,2.71763452317528
3986,1522,3739,206,43,27,3187,12.0,431,109,385,0.252790544977019,2.4550229809586344
3987,1167,2857,74,1,10,2319,0.0,438,100,306,0.261986301369863,2.4460616438356166
3988,1423,3670,205,1,6,3484,9.0,60,117,56,0.03932584269662921,2.577247191011236
3989,2565,7069,59,2,8,5859,4.0,838,368,760,0.2961808261886204,2.754871395167576
3990,20503,81404,795,2,23,74285,131.0,2660,4328,2170,0.10583300819352322,3.9701521654311356
3991,2590,7058,363,3,13,6630,10.0,120,298,111,0.0428406020841374,2.7240447703589346
3992,3597,11439,127,1,12,9612,14.0,1155,658,973,0.2704280155642023,3.179266259032796
3993,636,1456,34,1,3,1274,0.0,121,61,113,0.17739403453689168,2.2857142857142856
3994,1483,3989,211,3,18,3554,6.0,215,214,161,0.10849056603773585,2.6880053908355794
3995,5368,16730,41,1,15,12581,14.0,3413,722,1462,0.27230396721922145,3.1160365058670143
3996,590,1426,32,2,1,1244,7.0,123,52,121,0.20473773265651438,2.412859560067682
3997,7612,24597,153,1,16,23100,21.0,154,1322,126,0.016550637068172863,3.2309207933797452
3998,536,1883,78,1,9,1620,0.0,169,94,106,0.1973929236499069,3.5065176908752327
3999,1373,2843,167,1,3,2454,6.0,204,179,134,0.0975254730713246,2.069141193595342
4000,962,2325,126,25,44,1882,0.0,285,158,240,0.24922118380062305,2.4143302180685358
4001,3699,8942,180,1,18,7908,21.0,252,761,177,0.047837837837837835,2.4167567567567567
4002,1896,5171,106,2,4,4532,5.0,355,279,203,0.1070110701107011,2.7258829731154455
4003,3166,9555,135,1,5,8542,8.0,491,514,358,0.11304073255446795,3.017050836754026
4004,798,1861,109,1,7,1699,0.0,77,85,74,0.09261576971214018,2.3291614518147683
4005,1115,4148,78,1,7,3513,5.0,535,95,253,0.22670250896057348,3.716845878136201
4006,3614,12039,136,2,6,11037,20.0,380,602,315,0.08713692946058091,3.3302904564315354
4007,695,1708,25,1,11,1411,4.0,209,84,157,0.22557471264367815,2.454022988505747
4008,1108,3820,60,2,4,3423,12.0,155,230,129,0.11632100991884581,3.4445446348061317
4009,2492,12046,258,1,18,11185,18.0,460,383,321,0.12876052948255115,4.831929402326514
4010,1520,4644,246,1,14,4131,3.0,328,182,209,0.13740959894806049,3.0532544378698225
4011,433,1249,123,1,5,1081,4.0,76,88,65,0.1497695852534562,2.877880184331797
4012,1503,3295,83,13,16,2834,5.0,282,174,258,0.17154255319148937,2.1908244680851063
4013,2048,4706,129,22,22,3952,6.0,546,202,417,0.20351390922401172,2.296730112249878
4014,286,620,50,1,15,527,1.0,43,49,33,0.11498257839721254,2.1602787456445993
4015,995,3178,208,17,52,2669,12.0,337,160,266,0.26706827309236947,3.1907630522088355
4016,1001,2643,33,1,4,2397,12.0,131,103,121,0.12075848303393213,2.6377245508982035
4017,648,1386,64,1,5,1210,12.0,65,99,57,0.08782742681047766,2.135593220338983
4018,1392,2588,64,1,15,2317,1.0,137,133,124,0.0890165111270639,1.8578607322325915
4019,232,1140,155,1,12,1004,1.0,97,38,42,0.18025751072961374,4.8927038626609445
4020,1278,3806,181,1,17,3397,3.0,221,185,133,0.10398749022673964,2.9757623143080534
4021,2883,9696,530,42,147,7952,7.0,1425,312,552,0.1914008321775312,3.361997226074896
4022,2557,8350,76,1,3,7031,18.0,874,427,622,0.24315871774824083,3.2642689601250976
4023,138,861,162,1,24,726,1.0,109,25,41,0.2949640287769784,6.194244604316546
4024,3407,9687,189,15,21,7625,28.0,1660,374,1348,0.3955399061032864,2.8424295774647885
4025,582,1464,58,1,7,1138,1.0,270,55,152,0.2607204116638079,2.51114922813036
4026,7431,27818,119,1,17,24713,32.0,2022,1051,1536,0.20667384284176535,3.7430032292787945
4027,1194,2156,34,1,4,1910,2.0,76,168,72,0.0602510460251046,1.80418410041841
4028,3101,7528,142,1,20,6609,2.0,471,446,329,0.10606060606060606,2.4268214055448096
4029,671,2559,129,1,11,2352,4.0,115,88,107,0.15922619047619047,3.8080357142857144
4030,990,2459,48,1,6,2193,4.0,100,162,86,0.08678102926337034,2.481331987891019
4031,638,1790,265,4,12,1584,2.0,121,83,80,0.12519561815336464,2.8012519561815337
4032,1761,3760,111,1,4,3213,10.0,263,274,246,0.13961407491486946,2.133938706015891
4033,2054,4637,131,1,6,4044,6.0,307,280,250,0.12165450121654502,2.256447688564477
4034,1035,2783,98,2,57,2268,2.0,357,156,256,0.2471042471042471,2.686293436293436
4035,2903,11953,194,1,6,10377,10.0,1303,263,556,0.19146005509641872,4.116046831955923
4036,2244,4800,46,1,4,4091,6.0,261,442,227,0.10111358574610245,2.138084632516704
4037,1043,2417,55,1,5,2082,5.0,185,145,164,0.15708812260536398,2.3151340996168583
4038,519,1064,26,1,2,898,3.0,97,66,82,0.1576923076923077,2.046153846153846
4039,2104,5645,122,9,10,4898,6.0,480,261,404,0.19192399049881234,2.681710213776722
4040,3179,8011,255,1,15,6747,29.0,661,574,541,0.170125786163522,2.519182389937107
4041,4605,9856,104,1,5,8849,26.0,302,679,277,0.06013894919669996,2.139817629179331
4042,7795,27237,64,1,12,22424,33.0,3533,1247,2276,0.2919445869676757,3.4937147255002565
4043,11087,64131,311,1,25,52325,105.0,7713,3988,3899,0.35164141414141414,5.783820346320346
4044,47356,504496,1950,1,27,460527,585.0,12855,30529,8204,0.1732373249994721,10.653039677344426
4045,1307,2796,33,1,5,2414,2.0,229,151,224,0.1712538226299694,2.1376146788990824
4046,1008,2588,107,1,5,2255,4.0,138,191,70,0.06937561942517344,2.5649157581764124
4047,2245,6886,169,1,38,5731,8.0,764,383,432,0.1923419412288513,3.0658949243098843
4048,11875,32774,179,1,6,25959,66.0,4923,1826,3370,0.28376557763556753,2.7596833950825195
4049,5674,23390,105,1,20,19112,41.0,2778,1459,2141,0.37726872246696036,4.121585903083701
4050,2269,5317,14,1,4,4238,1.0,911,167,857,0.3775330396475771,2.3422907488986784
4051,299,725,108,6,15,622,3.0,68,32,47,0.15666666666666668,2.4166666666666665
4052,1414,3990,88,7,7,3090,3.0,748,149,514,0.36325088339222616,2.8197879858657244
4053,2657,5611,47,1,2,4904,11.0,313,383,293,0.11023325808878856,2.1109857035364934
4054,686,1254,46,1,3,1142,3.0,36,73,35,0.050946142649199416,1.8253275109170306
4055,803,2000,230,3,6,1754,6.0,89,151,74,0.09203980099502487,2.487562189054726
4056,618,1872,195,19,32,1571,3.0,209,89,167,0.26978998384491115,3.024232633279483
4057,2640,6064,343,11,30,5594,6.0,143,321,129,0.048845134418780765,2.2960999621355547
4058,1929,4168,123,1,3,3611,5.0,277,275,214,0.11088082901554404,2.159585492227979
4059,1326,2540,85,1,14,2289,8.0,126,117,107,0.08063300678221552,1.9140919366993219
4060,1414,5066,60,1,6,4598,8.0,289,171,188,0.13286219081272085,3.5802120141342755
4061,628,2335,96,1,12,2134,2.0,114,85,87,0.1383147853736089,3.712241653418124
4062,2333,6403,152,1,6,5669,9.0,247,478,210,0.08997429305912596,2.7433590402742074
4063,978,2645,85,1,8,2347,6.0,89,203,86,0.08784473953013279,2.70173646578141
4064,5460,17697,644,1,26,14241,23.0,908,2525,844,0.154550448635781,3.240615271928218
4065,713,1589,285,1,12,1466,2.0,44,77,41,0.05742296918767507,2.2254901960784315
4066,1734,6438,153,1,20,5394,15.0,742,287,481,0.27723342939481266,3.7106628242074926
4067,3311,14236,208,1,18,12985,8.0,333,910,236,0.07125603864734299,4.298309178743962
4068,1178,2517,108,1,3,2168,2.0,134,213,111,0.09414758269720101,2.1348600508905853
4069,782,2535,424,21,80,2053,2.0,397,83,162,0.20689655172413793,3.2375478927203063
4070,5818,12650,3617,35,48,11565,17.0,211,857,173,0.02973019419144183,2.1739130434782608
4071,1473,4323,22,1,1,3419,14.0,772,118,683,0.4633649932157395,2.9328358208955225
4072,4316,10611,118,1,12,9168,34.0,432,977,360,0.08339124391938846,2.457956914523975
4073,10464,24805,475,2,22,22114,30.0,696,1965,623,0.05953177257525084,2.3702818920210222
4074,2164,5164,186,1,17,4440,13.0,443,268,349,0.16120092378752887,2.3852193995381064
4075,475,1648,139,2,31,1363,1.0,143,141,75,0.15756302521008403,3.46218487394958
4076,980,2605,82,1,4,2310,6.0,180,109,158,0.16106014271151886,2.655453618756371
4077,1999,5385,345,17,32,4789,5.0,301,290,245,0.1225,2.6925
4078,1935,4222,71,1,12,3616,6.0,293,307,194,0.10020661157024793,2.1807851239669422
4079,10383,37158,125,3,18,29063,57.0,6830,1208,3627,0.34928736517719566,3.5783898305084745
4080,1388,3264,106,1,7,2907,12.0,112,233,97,0.06983441324694024,2.349892008639309
4081,882,2307,95,2,8,2079,4.0,135,89,95,0.10758776896942242,2.6126840317100792
4082,679,1800,98,1,3,1600,2.0,72,126,68,0.1,2.6470588235294117
4083,5521,17855,201,1,12,16003,32.0,1043,777,797,0.14433176385367621,3.2334299166968488
4084,2162,6332,249,1,13,5256,9.0,726,341,452,0.20896902450300509,2.927415626444753
4085,331,902,6,1,2,766,1.0,98,37,84,0.25301204819277107,2.716867469879518
4086,3445,8103,173,1,19,7091,14.0,513,485,394,0.114335461404527,2.3514219384793966
4087,1955,4974,34,1,2,4271,7.0,511,185,395,0.20194274028629858,2.542944785276074
4088,1143,5138,388,1,20,4820,10.0,117,191,77,0.0673076923076923,4.491258741258742
4089,367,864,18,1,5,717,0.0,108,39,91,0.24728260869565216,2.347826086956522
4090,10340,40862,240,1,3,35729,97.0,2324,2712,2000,0.19340489314379652,3.951455371820907
4091,5364,15240,106,2,11,11971,15.0,2592,662,1887,0.35172413793103446,2.8406337371854615
4092,2194,6708,196,1,2,5895,1.0,489,323,293,0.1334851936218679,3.0560364464692484
4093,821,2268,14,1,2,1952,4.0,272,40,177,0.21532846715328466,2.759124087591241
4094,33142,211199,1195,1,23,195757,250.0,3813,11379,2269,0.06846091180641463,6.372356153637269
4095,815,1971,107,1,6,1784,3.0,75,109,61,0.07475490196078431,2.4154411764705883
4096,2317,5175,99,1,17,4121,9.0,663,382,454,0.19585849870578084,2.232528041415013
4097,923,2881,249,1,10,2518,4.0,227,132,190,0.20562770562770563,3.117965367965368
4098,3028,7355,386,1,15,6775,9.0,110,461,96,0.03169362826015187,2.4281941234730935
4099,2955,11314,277,1,17,9908,13.0,794,599,514,0.17388362652232747,3.827469553450609
4100,1584,3129,88,1,8,2734,7.0,184,204,138,0.08706624605678233,1.9741324921135646
4101,288,1052,68,1,7,937,1.0,66,48,59,0.2041522491349481,3.640138408304498
4102,1906,5458,36,3,4,4580,8.0,725,145,519,0.27215521761929734,2.8620870477189304
4103,90,210,67,1,12,185,1.0,13,11,10,0.10989010989010989,2.3076923076923075
4104,1326,3335,28,1,3,2905,6.0,247,177,201,0.15146948003014318,2.513187641296157
4105,1391,3384,114,21,23,2851,1.0,405,127,336,0.2413793103448276,2.4310344827586206
4106,2344,6360,45,1,1,5626,10.0,263,461,251,0.1070362473347548,2.7121535181236673
4107,762,3374,113,1,17,3001,5.0,245,123,108,0.14154652686762778,4.422018348623853
4108,562,1870,318,3,5,1590,8.0,109,163,94,0.1669626998223801,3.3214920071047955
4109,1560,4221,90,1,5,3422,7.0,564,228,294,0.18834080717488788,2.704035874439462
4110,992,2177,17,1,2,1816,6.0,247,108,218,0.21953675730110775,2.192346424974824
4111,3149,11650,635,1,30,10645,18.0,507,480,365,0.11587301587301588,3.6984126984126986
4112,674,1918,128,1,2,1614,8.0,179,117,145,0.21481481481481482,2.8414814814814813
4113,380,829,38,10,8,743,3.0,51,32,46,0.12073490813648294,2.1758530183727034
4114,1505,4537,40,1,12,3821,0.0,542,174,337,0.22377158034528552,3.0126162018592297
4115,3254,11149,150,1,12,9561,24.0,1104,460,825,0.2534562211981567,3.4251920122887864
4116,1006,2735,197,2,15,2430,4.0,182,119,131,0.1300893743793446,2.715988083416087
4117,1256,3944,86,1,5,3572,10.0,171,191,132,0.10501193317422435,3.137629276054097
4118,2842,10125,249,16,25,8186,9.0,1549,381,1007,0.35420330636651426,3.561378825184664
4119,1140,2785,34,1,9,2329,4.0,253,199,217,0.1901840490797546,2.4408413672217355
4120,1642,4703,141,3,12,4302,3.0,220,178,187,0.11381618989653074,2.862446743761412
4121,513,1367,54,9,30,1004,2.0,266,95,145,0.2821011673151751,2.659533073929961
4122,4211,9634,186,1,13,8808,20.0,251,555,209,0.04962013295346629,2.2872744539411207
4123,1206,3897,104,1,1,3499,10.0,136,252,97,0.08036454018227009,3.2286661143330573
4124,722,1405,49,1,18,1234,1.0,85,85,76,0.10511756569847856,1.9432918395573997
4125,3235,11918,185,2,17,10267,12.0,1019,620,710,0.21940667490729296,3.6829419035846724
4126,5185,18873,219,1,16,16375,29.0,1545,924,902,0.17392981102969535,3.639220979560355
4127,18207,79513,924,1,16,70868,201.0,4118,4326,2747,0.15086775043936732,4.366926625659051
4128,728,2508,44,1,2,2203,6.0,212,87,182,0.2496570644718793,3.4403292181069958
4129,2486,30891,431,1,16,27973,18.0,1479,1421,677,0.27221552070767996,12.420989143546441
4130,1211,2418,84,4,19,2061,3.0,180,174,166,0.13696369636963696,1.995049504950495
4131,5196,15660,235,1,4,13084,28.0,1209,1339,1116,0.21473927265730228,3.013276890513758
4132,2670,9441,345,1,11,8477,19.0,184,761,102,0.038187944590041184,3.5346312242605764
4133,1890,5396,83,1,17,4765,1.0,397,233,250,0.13220518244315177,2.853516657852988
4134,1881,3873,243,1,6,3331,7.0,202,333,165,0.08767268862911796,2.0579171094580233
4135,1666,4545,253,1,5,3964,8.0,219,354,188,0.11277744451109778,2.7264547090581885
4136,2759,6430,103,1,11,5480,6.0,503,441,301,0.10905797101449276,2.329710144927536
4137,2067,6766,50,1,11,5414,8.0,747,597,699,0.3380077369439072,3.271760154738878
4138,3452,12343,324,10,26,10333,8.0,1451,551,1076,0.31161309006660876,3.574572835215754
4139,1112,1970,40,1,5,1694,7.0,89,180,83,0.07457322551662174,1.7699910152740341
4140,2038,8566,420,1,3,7744,11.0,229,582,166,0.08141245708680726,4.201078960274645
4141,1389,4405,57,1,1,3997,6.0,117,285,103,0.07410071942446043,3.1690647482014387
4142,934,2776,97,3,6,2499,6.0,179,92,115,0.12299465240641712,2.968983957219251
4143,8637,82675,1441,1,31,77171,64.0,1710,3730,963,0.11148413984718684,9.571081268812225
4144,4156,14483,97,1,10,11360,7.0,2773,343,1509,0.36300216502285304,3.4840028866971373
4145,786,2024,32,2,3,1607,9.0,158,250,149,0.18932655654383734,2.571791613722999
4146,1071,2624,35,1,3,2358,10.0,112,144,88,0.08208955223880597,2.4477611940298507
4147,433,884,14,1,2,765,0.0,100,19,94,0.21658986175115208,2.0368663594470044
4148,1357,3501,218,1,2,3019,5.0,260,217,212,0.1561119293078056,2.578055964653903
4149,905,2049,27,2,9,1811,0.0,150,88,143,0.15783664459161148,2.26158940397351
4150,2352,5927,408,29,41,4846,11.0,693,377,577,0.2452188695282618,2.51891202719932
4151,1101,2542,297,13,33,2241,7.0,189,105,144,0.1306715063520871,2.3067150635208713
4152,1426,5410,243,1,12,4839,8.0,368,195,215,0.1506657323055361,3.7911702873160475
4153,1144,2893,52,1,7,2493,7.0,194,199,154,0.13449781659388646,2.526637554585153
4154,4735,9862,212,1,20,8809,7.0,501,545,410,0.08657094594594594,2.082347972972973
4155,287,721,75,2,9,621,4.0,63,33,58,0.2013888888888889,2.5034722222222223
4156,404,1293,127,1,6,1185,3.0,39,66,37,0.09135802469135802,3.1925925925925926
4157,970,2343,25,1,6,1853,2.0,388,100,238,0.2451081359423275,2.4129763130793
4158,2775,6095,53,2,19,4911,5.0,816,363,741,0.2669308357348703,2.1956051873198845
4159,3678,9215,39,1,4,7809,23.0,1083,300,708,0.19244359880402284,2.5047567273715683
4160,14181,53391,237,1,35,41574,59.0,8272,3486,5252,0.3703285855309547,3.7647017345931464
4161,6703,52269,459,2,62,41300,45.0,4177,6747,1760,0.26252983293556087,7.796688544152745
4162,552,1207,115,14,18,1042,2.0,113,50,101,0.18264014466546113,2.182640144665461
4163,5862,15422,96,1,7,13769,35.0,569,1049,522,0.08903291830121099,2.630393996247655
4164,3073,7217,93,1,14,6073,29.0,681,434,603,0.19616135328562134,2.3477553675992193
4165,563,1318,77,20,20,1175,1.0,87,55,82,0.1453900709219858,2.3368794326241136
